#! FIELDS time p.x p.y opes.bias opes.work opes.rct opes.zeta opes.neff opes.nker
 0.000000 -1.56199 0.994102 -10 0 nan 1 1 0
 2.500000 -1.50479 0.782378 -10 nan -10 0.944091 1.00009 1
 5.000000 -2.14402 0.664649 -4.74678 nan -5.43471 0.475997 1.01745 2
 7.500000 -1.49543 0.839432 -3.58354 686.782 -4.40899 0.47939 1.07343 2
 10.000000 -2.227 0.47318 -0.757684 732.559 -2.06899 0.530205 1.85633 2
 12.500000 -1.3667 0.940586 -2.2752 856.866 -2.10697 0.533062 2.1003 2
 15.000000 -1.86601 0.79787 -1.43741 183.572 -1.9595 0.399409 2.64541 3
 17.500000 -1.58648 0.796096 -0.790215 641.804 -1.68407 0.395013 3.54004 4
 20.000000 -1.52412 1.22976 0.203842 457.126 -1.15303 0.444051 4.14732 3
 22.500000 -1.87954 0.717164 -0.6582 224.592 -1.08431 0.447469 5.00708 3
 25.000000 -2.22559 0.908652 -0.786509 237.896 -1.05021 0.449569 5.82834 3
 27.500000 -2.08989 0.981007 -0.316754 141.692 -0.956368 0.486602 6.8256 3
 30.000000 -1.97549 0.861391 -0.0749984 190.231 -0.84496 0.5326 7.78881 3
 32.500000 -1.64068 0.789506 -0.251906 97.3487 -0.784553 0.537191 8.78857 3
 35.000000 -1.70204 0.803799 -0.0457201 71.8407 -0.709346 0.555129 9.75037 3
 37.500000 -2.01234 0.841386 -0.0659826 76.5509 -0.650897 0.580686 10.7286 3
 40.000000 -1.9985 0.885932 0.105351 22.3127 -0.582639 0.599828 11.6234 3
 42.500000 -1.96931 0.871343 0.21708 55.4923 -0.513062 0.608414 12.4492 3
 45.000000 -1.84765 0.761455 0.0535525 57.1099 -0.471585 0.611772 13.4216 3
 47.500000 -1.79228 0.784778 0.0610232 72.3985 -0.435234 0.627062 14.3965 4
 50.000000 -1.80815 0.693647 0.181302 88.3374 -0.393493 0.63608 15.317 4
 52.500000 -2.1064 0.844801 -0.190928 36.5304 -0.382857 0.647788 16.3017 4
 55.000000 -1.02654 0.841333 -6.49512 15.0552 -0.429272 0.518303 16.3049 5
 57.500000 -1.5436 1.04772 -0.384768 199.451 -0.427295 0.507352 17.2312 5
 60.000000 -1.70634 0.650594 0.167445 12.2472 -0.393999 0.526404 18.1631 5
 62.500000 -1.44215 0.824536 -0.695288 88.6377 -0.404459 0.475515 18.943 6
 65.000000 -1.94738 0.896759 0.44025 80.3906 -0.354669 0.475688 19.5587 6
 67.500000 -1.60419 0.685291 0.070315 57.4602 -0.335245 0.47418 20.5509 6
 70.000000 -1.7113 0.602378 0.324308 35.7519 -0.302435 0.485128 21.4052 6
 72.500000 -1.26143 0.763564 -2.53924 -34.2584 -0.333719 0.419609 21.5551 7
 75.000000 -0.667991 0.883309 -9.89788 120.488 -0.367619 0.367157 21.5552 8
 77.500000 -0.824499 0.758807 -8.4048 59.8153 -0.400398 0.326365 21.5556 9
 80.000000 -0.801383 0.94433 -8.0641 78.205 -0.432131 0.326364 21.5563 9
 82.500000 -0.340301 1.29274 -9.99278 146.662 -0.462901 0.293727 21.5564 10
 85.000000 -0.461038 1.3444 -9.5465 73.5538 -0.49275 0.267025 21.5565 11
 87.500000 -0.484425 0.843795 -8.95283 136.992 -0.521731 0.267025 21.5567 11
 90.000000 -0.470529 1.00558 -8.39667 83.2996 -0.549891 0.267025 21.5572 11
 92.500000 -0.681043 1.05467 -8.01194 25.6135 -0.577274 0.267025 21.5579 11
 95.000000 -0.0918125 1.15228 -9.93203 42.0052 -0.60394 0.244773 21.5579 12
 97.500000 -0.837596 0.678965 -7.118 62.0396 -0.629877 0.244772 21.5596 12
 100.000000 -1.12672 1.36222 -3.56181 48.5832 -0.653829 0.245029 21.615 12
 102.500000 -1.80077 0.764627 1.05726 172.662 -0.54892 0.245244 20.119 12
 105.000000 -1.32395 0.739622 -1.10935 46.6616 -0.559188 0.247817 20.5863 12
 107.500000 -0.27172 1.29649 -8.90491 69.9623 -0.582713 0.247816 20.5865 12
 110.000000 -0.942726 0.675231 -5.24894 15.0821 -0.605484 0.228813 20.5951 13
 112.500000 -0.879339 0.99042 -5.3392 234.146 -0.627757 0.247812 20.603 12
 115.000000 -0.947567 1.19188 -4.60233 122.398 -0.649318 0.247801 20.6195 12
 117.500000 -0.925651 0.384464 -4.32098 50.8315 -0.670272 0.247765 20.6412 12
 120.000000 -1.63834 0.938513 0.892741 16.7021 -0.594601 0.245863 20.7842 12
 122.500000 -1.1728 0.853548 -2.39786 20.6077 -0.611793 0.24625 20.9171 12
 125.000000 -1.88357 0.601861 1.03704 10.7884 -0.531118 0.252577 20.8515 12
 127.500000 -1.95863 0.78179 0.973026 54.2758 -0.464738 0.250338 21.2779 12
 130.000000 -1.31071 0.874789 -1.22376 18.4439 -0.475019 0.25048 21.6219 12
 132.500000 -1.41978 0.784611 -0.265529 29.686 -0.470631 0.248816 22.3721 12
 135.000000 -1.30625 0.942177 -0.836603 52.8959 -0.476323 0.249086 22.8615 12
 137.500000 -2.20354 0.535148 -0.399216 31.9074 -0.474867 0.244253 23.5551 12
 140.000000 -2.1175 0.997925 0.334072 33.6871 -0.452869 0.244358 24.5509 12
 142.500000 -2.19548 0.760932 0.0418578 29.3816 -0.441702 0.239936 25.4623 12
 145.000000 -1.90905 0.889602 1.09236 2.08974 -0.380883 0.241392 25.5716 12
 147.500000 -1.89165 0.734088 1.17323 56.7791 -0.319567 0.244068 25.6505 12
 150.000000 -1.94657 0.740061 1.18441 42.7082 -0.262878 0.242931 25.9231 12
 152.500000 -1.84761 0.928697 1.22428 41.1939 -0.208258 0.199602 26.2547 11
 155.000000 -1.73129 0.681167 1.13446 60.6546 -0.163633 0.205407 26.91 11
 157.500000 -1.70296 0.537532 1.10541 33.5253 -0.123841 0.206742 27.6654 11
 160.000000 -0.723602 0.928008 -6.12483 7.37965 -0.13955 0.20675 27.6675 11
 162.500000 -0.357634 1.69171 -8.5502 98.1672 -0.155051 0.20675 27.6677 11
 165.000000 -0.0102569 1.41244 -9.67215 55.8307 -0.170317 0.20675 27.6678 11
 167.500000 -0.599907 0.0944275 -7.19394 38.2106 -0.185341 0.189528 27.6685 12
 170.000000 -0.732673 0.763327 -5.67892 7.61712 -0.200095 0.189534 27.6718 12
 172.500000 -0.591989 0.455532 -6.54666 56.3606 -0.214668 0.189537 27.6732 12
 175.000000 -1.94348 0.629509 1.48248 3.72653 -0.152923 0.188082 27.5391 12
 177.500000 -2.10551 0.600854 0.69255 38.0235 -0.134377 0.190466 28.5296 12
 180.000000 -2.11056 0.853657 0.75288 59.5635 -0.114731 0.19142 29.5281 12
 182.500000 -2.13149 0.658679 0.731756 46.393 -0.0966567 0.190702 30.5248 12
 185.000000 -1.36407 0.917472 -0.789914 11.6946 -0.103437 0.200215 30.8951 11
 187.500000 -0.581329 1.09869 -6.55055 14.6719 -0.116839 0.200217 30.8964 11
 190.000000 -1.06952 1.11511 -3.19795 41.9853 -0.129472 0.199784 30.9334 11
 192.500000 -1.16093 0.713439 -2.04918 30.2273 -0.140616 0.199982 31.0476 11
