#! FIELDS time phi psi test.bias test.work test.ci test.maxprob test.neff test.nker
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -1.88618 2.91538 -45 0 -0 1.96968e-09 1 0
 1.000000 -1.15852 1.46684 -45 0 0.693147 1.96968e-09 1 1
 2.000000 -1.31472 2.28262 -45 104.08 1.09861 1.63114e-08 1 2
 3.000000 -1.28077 1.14677 -44.0212 228.388 1.38629 1.65205e-08 1 3
 4.000000 -1.08761 0.587027 -44.9898 341.696 1.60944 2.47023e-08 1 4
 5.000000 -1.5613 0.87847 -44.2543 292.873 1.79176 2.47023e-08 1 5
 6.000000 -1.28113 0.837204 -41.4793 156.894 1.94591 2.47023e-08 1 6
 7.000000 -2.00351 2.48393 -44.9998 271.784 2.07944 6.93457e-08 1 7
 8.000000 -2.20628 1.31619 -45 114.581 2.19722 6.93457e-08 1 8
 9.000000 -2.21684 2.89831 -44.8703 101.253 2.30258 6.93457e-08 1 9
 10.000000 -2.48447 2.26135 -44.9674 192.542 2.3979 6.93457e-08 1 10
 11.000000 -2.93021 -3.09188 -45 219.221 2.48491 6.93457e-08 1 11
 12.000000 -2.87768 2.41832 -44.7057 139.961 2.56495 6.93457e-08 1 12
 13.000000 -1.50488 0.014377 -44.9998 163.907 2.63906 6.93457e-08 1 13
 14.000000 -1.54094 2.29949 -42.2558 112.698 2.70805 6.93457e-08 1 14
 15.000000 -1.6692 2.83396 -44.8326 145.655 2.77259 6.93457e-08 1 15
 16.000000 -1.9334 0.332255 -44.969 154.941 2.83321 6.93457e-08 1 16
 17.000000 -2.55362 2.93151 -43.8258 146.403 2.89037 6.93457e-08 1 17
 18.000000 -2.30077 2.54986 -42.481 613.022 2.94444 6.93457e-08 1 18
 19.000000 -1.87153 1.00535 -43.5512 242.914 2.99573 6.93457e-08 1 19
 20.000000 -1.22139 2.58915 -43.2924 153.927 3.04452 6.93457e-08 1 20
