#average std_dev
20 4.36153 0.689893
40 8.39863 1.25443
60 11.7595 0.962529
80 14.1887 0.946845
100 16.5765 1.11913
120 18.6888 1.09642
140 19.8061 2.11497
160 17.9007 6.33837
180 17.072 8.94857
200 14.3258 8.62834
220 10.9521 8.80678
240 11.253 9.29409
260 12.3053 9.35727
280 12.0113 8.34159
300 11.7955 5.84213
320 10.1644 3.50479
340 9.01256 2.52581
360 8.30504 3.90646
380 7.92198 5.10137
400 7.88999 4.94362
420 7.64616 4.08763
440 7.5187 3.3648
460 7.30649 2.66385
480 6.96156 2.14693
500 7.56793 2.17369
520 7.76404 1.76927
540 7.56946 1.59578
560 8.14925 1.73515
580 7.89094 1.60473
600 7.88437 1.85372
620 7.89112 1.57986
640 8.04337 1.31463
660 7.89791 1.39243
680 8.15395 1.35255
700 8.47781 1.4912
720 8.66811 1.45664
740 8.73946 1.49667
760 8.83702 1.5154
780 8.84817 1.38686
800 9.04733 1.39983
820 8.99671 1.30366
840 9.06677 1.20289
860 9.18369 1.25989
880 9.08802 1.25416
900 9.07251 1.17338
920 9.085 1.2553
940 9.17342 1.15589
960 9.17404 1.10835
980 9.31425 1.10178
1000 9.41232 1.12406
1020 9.45695 1.22977
1040 9.49374 1.23787
1060 9.41682 1.23789
1080 9.49432 1.23267
1100 9.56616 1.24562
1120 9.58998 1.14267
1140 9.65815 1.15045
1160 9.57194 1.20381
1180 9.60089 1.23079
1200 9.6848 1.24455
1220 9.75162 1.22735
1240 9.78605 1.17768
1260 9.76297 0.968401
1280 9.75856 0.873329
1300 9.78329 0.904871
1320 9.78842 0.946788
1340 9.88419 0.944569
1360 9.9077 0.885371
1380 9.93046 0.846651
1400 9.95574 0.844191
1420 9.8628 0.799505
1440 9.81688 0.768002
1460 9.80837 0.759817
1480 9.79989 0.788082
1500 9.84588 0.781317
1520 9.85058 0.789235
1540 9.87642 0.768305
1560 9.84665 0.76552
1580 9.81409 0.812087
1600 9.81484 0.849467
1620 9.79615 0.881861
1640 9.8211 0.864632
1660 9.8201 0.803809
1680 9.79859 0.797568
1700 9.79101 0.798837
1720 9.81799 0.804048
1740 9.82395 0.779967
1760 9.85572 0.796256
1780 9.90611 0.774496
1800 9.89644 0.723546
1820 9.90133 0.734629
1840 9.91845 0.78496
1860 9.91349 0.762807
1880 9.89499 0.745209
1900 9.87578 0.738586
1920 9.8763 0.761332
1940 9.89899 0.769286
1960 9.92184 0.750502
1980 9.92178 0.711874
2000 9.93402 0.701828
2020 9.95542 0.729607
2040 9.97236 0.73356
2060 9.97088 0.738007
2080 9.96685 0.74725
2100 9.96065 0.744403
2120 9.96858 0.748217
2140 9.98513 0.765824
2160 9.96012 0.746333
2180 9.91213 0.741301
2200 9.91101 0.719791
2220 9.93257 0.711941
2240 9.94487 0.713513
2260 9.97401 0.714054
2280 9.9758 0.711842
2300 9.97713 0.689863
2320 9.92987 0.671357
2340 9.88885 0.70764
2360 9.87704 0.70309
2380 9.8535 0.676762
2400 9.81804 0.620064
2420 9.83235 0.595578
2440 9.84284 0.592305
2460 9.83245 0.589765
2480 9.83215 0.568575
2500 9.84261 0.569275
2520 9.81048 0.544031
2540 9.82829 0.524951
2560 9.83079 0.517123
2580 9.83316 0.524137
2600 9.84146 0.548795
2620 9.82449 0.544403
2640 9.82908 0.545507
2660 9.81887 0.571003
2680 9.80057 0.556906
2700 9.81414 0.543462
2720 9.82646 0.553241
2740 9.82059 0.580662
2760 9.83607 0.578571
2780 9.83647 0.569383
2800 9.79524 0.555471
2820 9.81731 0.549924
2840 9.80838 0.569639
2860 9.79844 0.560757
2880 9.80623 0.549892
2900 9.80563 0.563522
2920 9.82835 0.55863
2940 9.81671 0.524178
2960 9.83411 0.509826
2980 9.85133 0.499947
3000 9.82433 0.495058
3020 9.82053 0.508876
3040 9.80713 0.528084
3060 9.81844 0.55544
3080 9.81939 0.551424
3100 9.80053 0.525166
3120 9.784 0.526127
3140 9.79412 0.531592
3160 9.7702 0.523175
3180 9.78295 0.523075
3200 9.79675 0.519086
3220 9.80979 0.513558
3240 9.82306 0.515153
3260 9.83687 0.517068
3280 9.83351 0.527162
3300 9.84139 0.531059
3320 9.82615 0.509548
3340 9.83065 0.506909
3360 9.83123 0.507813
