#! FIELDS time phi1 phi2 phi3 psi1 psi2 psi3 opes.bias opes.work opes.rct opes.zed opes.neff opes.nker
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET min_psi3 -pi
#! SET max_psi3 pi
 41.000000 -1.34726 -1.17029 -2.19079 1.32885 0.0351566 2.63911 -50 484.084 -48.7464 0.0369687 1 41
 42.000000 -2.32111 -1.10231 -2.21394 2.82066 2.18031 -1.69945 -50 1125.01 -48.77 0.0360885 1 42
 43.000000 -2.71662 -2.07156 -1.60469 2.39776 1.13521 2.16818 -50 1146.02 -48.7927 0.0352492 1 43
 44.000000 -1.69105 -1.35629 -1.74964 1.88027 3.13988 1.22073 -50 750.826 -48.8145 0.0344481 1 44
 45.000000 -1.89206 -2.63297 -2.76967 2.42809 2.60991 2.77641 -50 1185.12 -48.8356 0.0336826 1 45
 46.000000 -2.32625 -1.06839 -1.92503 2.72619 2.90944 2.04667 -50 824.845 -48.8559 0.0329504 1 46
 47.000000 -1.82403 -2.02684 -2.52399 1.75593 3.00513 2.70694 -50 1787.38 -48.8755 0.0322493 1 47
 48.000000 -1.10276 -1.7356 -0.961008 -0.210901 0.4927 1.92176 -50 833.954 -48.8944 0.0315774 1 48
 49.000000 -1.31334 -2.06333 -1.03078 1.74902 2.39475 1.47004 -50 683.081 -48.9127 0.030933 1 49
 50.000000 -1.80794 -1.13551 -1.20928 -2.98576 2.23457 2.51524 -50 621.131 -48.9304 0.0303143 1 50
 51.000000 -1.68684 -1.52034 -1.13315 1.8829 -0.141349 1.19122 -50 1635.82 -48.9475 0.0297199 1 51
 52.000000 -1.30306 -1.23449 -2.08811 0.578506 -0.639682 -3.01194 -50 746.701 -48.9641 0.0291484 1 52
 53.000000 -1.23237 -1.53958 -2.88123 0.54412 0.176264 2.72711 -50 516.524 -48.9801 0.0285984 1 53
 54.000000 -1.64671 -2.08773 -2.52604 1.89241 0.310007 2.72817 -50 1806.82 -48.9957 0.0280688 1 54
 55.000000 -1.5443 -1.57091 -1.76066 2.78136 -0.175814 1.90115 -50 1430.8 -49.0108 0.0275585 1 55
 56.000000 -1.19876 -1.27404 -2.42731 2.26153 0.611452 0.787088 -50 926.867 -49.0254 0.0270664 1 56
 57.000000 -2.06958 -1.32497 -1.95423 2.66308 0.570929 -0.072905 -50 488.273 -49.0396 0.0265915 1 57
 58.000000 -1.35393 -1.0301 -1.61695 2.40379 -0.126393 -0.110659 -50 1317.88 -49.0534 0.026133 1 58
 59.000000 -2.17085 -1.37063 -1.01878 2.19624 1.70269 0.960311 -50 685.159 -49.0667 0.0256901 1 59
 60.000000 -1.19024 -1.80812 -1.449 2.41624 2.72388 2.74556 -47.8523 1001.68 -49.0408 0.0252619 1 60
 61.000000 -1.32098 -2.366 -2.953 2.50584 1.98563 2.98866 -49.9726 839.985 -49.0536 0.0248478 1 61
 62.000000 -0.938423 -1.1091 -1.84433 0.73745 1.06671 -0.495424 -50 1073 -49.0663 0.024447 1 62
 63.000000 -1.24921 -1.14932 -2.27937 1.36014 1.90568 2.99546 -50 1092.04 -49.0787 0.024059 1 63
 64.000000 -1.13086 -1.1755 -2.70053 1.8521 1.60305 -0.0649995 -50 801.163 -49.0908 0.0236831 1 64
 65.000000 -1.30466 -1.34125 -1.47044 0.906783 0.255874 -0.935717 -50 644.98 -49.1025 0.0233187 1 65
 66.000000 -1.10509 -1.13378 -1.87433 -1.42128 1.45654 2.66076 -50 1085.99 -49.114 0.0229654 1 66
 67.000000 -2.22147 -2.38462 -2.10355 0.142106 2.78007 1.68288 -50 595.897 -49.1251 0.0226226 1 67
 68.000000 -1.19164 -1.43652 -1.05751 0.720884 3.09369 0.662715 -50 1516.11 -49.136 0.02229 1 68
 69.000000 -1.75207 -1.82942 -2.70254 1.63307 1.9689 2.58882 -50 611.468 -49.1466 0.0219669 1 69
 70.000000 -2.20588 -2.36978 -2.53728 2.66196 0.0959969 2.22054 -50 1254.49 -49.157 0.0216531 1 70
 71.000000 -0.960847 -2.15797 -2.79521 2.14722 -0.157384 2.78018 -48.2308 1155.77 -49.1412 0.0213481 1 71
 72.000000 -1.47868 -2.63727 -2.92603 0.918903 -2.89208 2.26137 -50 880.266 -49.1513 0.0210516 1 72
 73.000000 -1.25311 -2.05852 -1.89145 1.4322 2.53762 0.921112 -50 780.915 -49.1612 0.0207632 1 73
 74.000000 -2.30438 -1.53879 -1.1312 3.02547 1.3776 0.943185 -49.1181 615.801 -49.1606 0.0204827 1 74
 75.000000 -2.17133 -1.26346 -1.158 2.3652 2.65198 1.46748 -50 590.285 -49.1701 0.0202096 1 75
 76.000000 -2.92381 -2.29857 -1.23292 2.47385 2.90856 0.859153 -50 643.655 -49.1794 0.0199436 1 76
 77.000000 -2.11302 -2.14667 -2.7359 2.88762 3.12734 2.47483 -49.295 1032.39 -49.1809 0.0196846 1 77
 78.000000 -0.819263 -1.23781 -1.34065 1.22185 1.69095 2.7306 -50 587.743 -49.1899 0.0194323 1 78
 79.000000 -2.31143 -2.68976 -1.57399 2.99001 1.80082 2.71117 -50 678.121 -49.1986 0.0191863 1 79
 80.000000 -1.94743 -1.87291 -1.75593 2.62328 1.88024 0.806156 -45.3112 553.718 -49.0843 0.0189465 1 80
 81.000000 -1.86405 -2.14183 -1.29651 2.97368 1.26041 -0.0352029 -50 1369.67 -49.0938 0.0187126 1 81
 82.000000 -1.46811 -1.48854 -1.42221 0.529749 1.49481 0.397281 -50 704.339 -49.1031 0.0184844 1 82
 83.000000 -1.37513 -2.57945 -2.22162 0.449803 1.09763 3.04936 -50 1248.66 -49.1122 0.0182616 1 83
 84.000000 -1.50541 -0.561256 -2.36607 1.25156 -0.746201 2.36616 -50 1132.8 -49.1211 0.0180442 1 84
 85.000000 -1.9462 0.852473 -2.8565 1.24685 -0.408889 -0.348544 -50 639.409 -49.1298 0.017832 1 85
 86.000000 -1.56702 0.983884 -1.97797 0.220426 -1.03218 -0.516244 -50 767.051 -49.1384 0.0176246 1 86
 87.000000 -1.72333 1.07082 -2.04622 0.0250103 2.76463 2.89665 -50 1241.05 -49.1468 0.017422 1 87
 88.000000 -2.25266 1.17529 -1.51809 0.49661 -2.14697 0.219362 -50 1172.22 -49.155 0.0172241 1 88
